location,name,freq,weighting,n_factors,date,ret
chn,low_leverage,daily,vw_cap,11,2022-01-10,0.0008026504511968526
chn,low_leverage,daily,vw_cap,11,2022-01-11,-0.005623072473818816
chn,low_leverage,daily,vw_cap,11,2022-01-12,0.004831650065872557
chn,low_leverage,daily,vw_cap,11,2022-01-13,-0.004028183663420018
chn,low_leverage,daily,vw_cap,11,2022-01-14,0.01086843089776166
chn,low_leverage,daily,vw_cap,11,2022-01-17,0.007761550317861893
chn,low_leverage,daily,vw_cap,11,2022-01-18,-0.0073572765875343695
chn,low_leverage,daily,vw_cap,11,2022-01-19,-0.0041983215637844745
chn,low_leverage,daily,vw_cap,11,2022-01-20,-0.007149110761723813
chn,low_leverage,daily,vw_cap,11,2022-01-21,-0.0026003011714715823
chn,low_leverage,daily,vw_cap,11,2022-01-24,0.0019476153376995536
chn,low_leverage,daily,vw_cap,11,2022-01-25,0.001103309013242392
chn,low_leverage,daily,vw_cap,11,2022-01-26,-0.003949029347707588
chn,low_leverage,daily,vw_cap,11,2022-01-27,-0.005660577370625358
chn,low_leverage,daily,vw_cap,11,2022-01-28,-0.0004237519565122099
chn,low_leverage,daily,vw_cap,11,2022-02-07,-0.010105390792041959
chn,low_leverage,daily,vw_cap,11,2022-02-08,-0.013685300437038174
chn,low_leverage,daily,vw_cap,11,2022-02-09,0.0029394689922948056
chn,low_leverage,daily,vw_cap,11,2022-02-10,-0.010222883582823392
chn,low_leverage,daily,vw_cap,11,2022-02-11,-0.007799810171021951
chn,low_leverage,daily,vw_cap,11,2022-02-14,0.004831303060318206
chn,low_leverage,daily,vw_cap,11,2022-02-15,0.012486047824775998
chn,low_leverage,daily,vw_cap,11,2022-02-16,-0.002138964314658152
chn,low_leverage,daily,vw_cap,11,2022-02-17,0.0017606869923143906
chn,low_leverage,daily,vw_cap,11,2022-02-18,-0.005912576918328225
chn,low_leverage,daily,vw_cap,11,2022-02-21,0.0008372497709125318
chn,low_leverage,daily,vw_cap,11,2022-02-22,-0.0015525845711368911
chn,low_leverage,daily,vw_cap,11,2022-02-23,0.01378787401876453
chn,low_leverage,daily,vw_cap,11,2022-02-24,-0.002506695751799281
chn,low_leverage,daily,vw_cap,11,2022-02-25,0.005083345422062843
chn,low_leverage,daily,vw_cap,11,2022-02-28,-0.00037164473062974173
chn,low_leverage,daily,vw_cap,11,2022-03-01,-0.002326303189116452
chn,low_leverage,daily,vw_cap,11,2022-03-02,-0.004222860203308913
chn,low_leverage,daily,vw_cap,11,2022-03-03,-0.012667383328755654
chn,low_leverage,daily,vw_cap,11,2022-03-04,0.0025552834846106387
chn,low_leverage,daily,vw_cap,11,2022-03-07,-0.006426313890928912
chn,low_leverage,daily,vw_cap,11,2022-03-08,0.002594816368647113
chn,low_leverage,daily,vw_cap,11,2022-03-09,0.0011155812222602328
chn,low_leverage,daily,vw_cap,11,2022-03-10,0.0023205796700994426
chn,low_leverage,daily,vw_cap,11,2022-03-11,0.0029705148615212303
chn,low_leverage,daily,vw_cap,11,2022-03-14,-0.0005656776357958515
chn,low_leverage,daily,vw_cap,11,2022-03-15,0.007679002784914232
chn,low_leverage,daily,vw_cap,11,2022-03-16,-0.0019969252394050614
chn,low_leverage,daily,vw_cap,11,2022-03-17,0.006817380246444798
chn,low_leverage,daily,vw_cap,11,2022-03-18,-0.009538873020318034
chn,low_leverage,daily,vw_cap,11,2022-03-21,0.003516360487824185
chn,low_leverage,daily,vw_cap,11,2022-03-22,-0.008152149901746352
chn,low_leverage,daily,vw_cap,11,2022-03-23,0.002486544741523925
chn,low_leverage,daily,vw_cap,11,2022-03-24,-0.0019122689313698727
chn,low_leverage,daily,vw_cap,11,2022-03-25,-0.00400353131286591
chn,low_leverage,daily,vw_cap,11,2022-03-28,-0.0076531068668610055
chn,low_leverage,daily,vw_cap,11,2022-03-29,-0.003699849417250779
chn,low_leverage,daily,vw_cap,11,2022-03-30,0.0038093269461283493
chn,low_leverage,daily,vw_cap,11,2022-03-31,-0.00489902340334661
chn,low_leverage,daily,vw_cap,11,2022-04-01,-0.0050903464961392
chn,low_leverage,daily,vw_cap,11,2022-04-06,-0.00983222258135921
chn,low_leverage,daily,vw_cap,11,2022-04-07,-0.0009486924630969011
chn,low_leverage,daily,vw_cap,11,2022-04-08,-0.010041229704699211
chn,low_leverage,daily,vw_cap,11,2022-04-11,-0.00847660198083971
chn,low_leverage,daily,vw_cap,11,2022-04-12,0.002418808805434386
chn,low_leverage,daily,vw_cap,11,2022-04-13,-0.006222144097527713
chn,low_leverage,daily,vw_cap,11,2022-04-14,0.0010660959346350874
chn,low_leverage,daily,vw_cap,11,2022-04-15,0.0005849763479224893
chn,low_leverage,daily,vw_cap,11,2022-04-18,0.01123233811064401
chn,low_leverage,daily,vw_cap,11,2022-04-19,-0.008342647165923768
chn,low_leverage,daily,vw_cap,11,2022-04-20,0.006053867713440489
chn,low_leverage,daily,vw_cap,11,2022-04-21,0.0014307688285897084
chn,low_leverage,daily,vw_cap,11,2022-04-22,-0.01024194375645829
chn,low_leverage,daily,vw_cap,11,2022-04-25,-0.006055586575770255
chn,low_leverage,daily,vw_cap,11,2022-04-26,-0.0019460831228507356
chn,low_leverage,daily,vw_cap,11,2022-04-27,0.008456429978204118
chn,low_leverage,daily,vw_cap,11,2022-04-28,-0.00664711105322543
chn,low_leverage,daily,vw_cap,11,2022-04-29,0.009621623272172239
chn,low_leverage,daily,vw_cap,11,2022-05-05,0.0023920875237451885
chn,low_leverage,daily,vw_cap,11,2022-05-06,0.005326027984200588
chn,low_leverage,daily,vw_cap,11,2022-05-09,-0.002569644620135031
chn,low_leverage,daily,vw_cap,11,2022-05-10,0.003930495870596368
chn,low_leverage,daily,vw_cap,11,2022-05-11,0.006244924031107605
chn,low_leverage,daily,vw_cap,11,2022-05-12,0.0034561850458596373
chn,low_leverage,daily,vw_cap,11,2022-05-13,-0.004051406824971442
chn,low_leverage,daily,vw_cap,11,2022-05-16,-0.003146188866834392
chn,low_leverage,daily,vw_cap,11,2022-05-17,0.0030313480786631902
chn,low_leverage,daily,vw_cap,11,2022-05-18,0.0017435396508489534
chn,low_leverage,daily,vw_cap,11,2022-05-19,-0.0002484943751655763
chn,low_leverage,daily,vw_cap,11,2022-05-20,-0.0004975248587347557
chn,low_leverage,daily,vw_cap,11,2022-05-23,0.0016779344035138014
chn,low_leverage,daily,vw_cap,11,2022-05-24,-0.0051352286138342685
chn,low_leverage,daily,vw_cap,11,2022-05-25,-0.0053635135682277915
chn,low_leverage,daily,vw_cap,11,2022-05-26,-0.005143179281369584
chn,low_leverage,daily,vw_cap,11,2022-05-27,-0.0009121174922280078
chn,low_leverage,daily,vw_cap,11,2022-05-30,0.004966537817925659
chn,low_leverage,daily,vw_cap,11,2022-05-31,0.007290305756822903
chn,low_leverage,daily,vw_cap,11,2022-06-01,0.005283269554679505
chn,low_leverage,daily,vw_cap,11,2022-06-02,0.012949838414514712
chn,low_leverage,daily,vw_cap,11,2022-06-06,0.009181089504730892
chn,low_leverage,daily,vw_cap,11,2022-06-07,-0.004418251226282108
chn,low_leverage,daily,vw_cap,11,2022-06-08,-0.0038986725874187392
chn,low_leverage,daily,vw_cap,11,2022-06-09,-0.012477772133897997
chn,low_leverage,daily,vw_cap,11,2022-06-10,0.0015020061151841699
chn,low_leverage,daily,vw_cap,11,2022-06-13,0.004585652317400508
chn,low_leverage,daily,vw_cap,11,2022-06-14,-0.008923057812076397
chn,low_leverage,daily,vw_cap,11,2022-06-15,-0.00027095811442758114
chn,low_leverage,daily,vw_cap,11,2022-06-16,0.010877346187035836
chn,low_leverage,daily,vw_cap,11,2022-06-17,0.003201111049543492
chn,low_leverage,daily,vw_cap,11,2022-06-20,0.004416169891137194
chn,low_leverage,daily,vw_cap,11,2022-06-21,-0.003159382984253781
chn,low_leverage,daily,vw_cap,11,2022-06-22,-0.003546761597195508
chn,low_leverage,daily,vw_cap,11,2022-06-23,0.006080015553742587
chn,low_leverage,daily,vw_cap,11,2022-06-24,0.006383583596224029
chn,low_leverage,daily,vw_cap,11,2022-06-27,0.00017393693118103554
chn,low_leverage,daily,vw_cap,11,2022-06-28,0.00039936432298342417
chn,low_leverage,daily,vw_cap,11,2022-06-29,-0.004166507215306292
chn,low_leverage,daily,vw_cap,11,2022-06-30,0.00454178175356588
chn,low_leverage,daily,vw_cap,11,2022-07-01,-0.0024823774430764176
chn,low_leverage,daily,vw_cap,11,2022-07-04,0.0010202912711872938
chn,low_leverage,daily,vw_cap,11,2022-07-05,-0.0061454730934577505
chn,low_leverage,daily,vw_cap,11,2022-07-06,0.009254450160399844
chn,low_leverage,daily,vw_cap,11,2022-07-07,-0.002317349025868456
chn,low_leverage,daily,vw_cap,11,2022-07-08,-0.0002127984749403134
chn,low_leverage,daily,vw_cap,11,2022-07-11,-0.0037977127829506396
chn,low_leverage,daily,vw_cap,11,2022-07-12,-0.013034547806999369
chn,low_leverage,daily,vw_cap,11,2022-07-13,-0.0029334024776837106
chn,low_leverage,daily,vw_cap,11,2022-07-14,0.011028723819791883
chn,low_leverage,daily,vw_cap,11,2022-07-15,0.006253745496275783
chn,low_leverage,daily,vw_cap,11,2022-07-18,-0.00643355907455015
chn,low_leverage,daily,vw_cap,11,2022-07-19,0.002289015334896317
chn,low_leverage,daily,vw_cap,11,2022-07-20,0.0032721050789330515
chn,low_leverage,daily,vw_cap,11,2022-07-21,0.0061204208036071735
chn,low_leverage,daily,vw_cap,11,2022-07-22,-0.004041734289213076
chn,low_leverage,daily,vw_cap,11,2022-07-25,-0.0005513045334585337
chn,low_leverage,daily,vw_cap,11,2022-07-26,-0.002802739730128695
chn,low_leverage,daily,vw_cap,11,2022-07-27,0.0034637602523049415
chn,low_leverage,daily,vw_cap,11,2022-07-28,0.004313336986128725
chn,low_leverage,daily,vw_cap,11,2022-07-29,-0.0029075545589367993
chn,low_leverage,daily,vw_cap,11,2022-08-01,0.00618627243860043
chn,low_leverage,daily,vw_cap,11,2022-08-02,0.003931452766478988
chn,low_leverage,daily,vw_cap,11,2022-08-03,0.008637389277634388
chn,low_leverage,daily,vw_cap,11,2022-08-04,0.001561467592458072
chn,low_leverage,daily,vw_cap,11,2022-08-05,0.009799393775001863
chn,low_leverage,daily,vw_cap,11,2022-08-08,0.0006853310067317462
chn,low_leverage,daily,vw_cap,11,2022-08-09,0.0010975389127275813
chn,low_leverage,daily,vw_cap,11,2022-08-10,-0.0010559369245517483
chn,low_leverage,daily,vw_cap,11,2022-08-11,-0.0018113798292906764
chn,low_leverage,daily,vw_cap,11,2022-08-12,-0.01054232079104656
chn,low_leverage,daily,vw_cap,11,2022-08-15,-0.0012203393876585268
chn,low_leverage,daily,vw_cap,11,2022-08-16,-0.0020739440311791923
chn,low_leverage,daily,vw_cap,11,2022-08-17,-0.0021302292772500428
chn,low_leverage,daily,vw_cap,11,2022-08-18,0.008077673584181154
chn,low_leverage,daily,vw_cap,11,2022-08-19,-0.010559360680137972
chn,low_leverage,daily,vw_cap,11,2022-08-22,-0.0018574809539936225
chn,low_leverage,daily,vw_cap,11,2022-08-23,-0.0022598743097014466
chn,low_leverage,daily,vw_cap,11,2022-08-24,-0.008374743396295594
chn,low_leverage,daily,vw_cap,11,2022-08-25,-0.009677719838665257
chn,low_leverage,daily,vw_cap,11,2022-08-26,-0.0006778987331709167
chn,low_leverage,daily,vw_cap,11,2022-08-29,0.002044345059430377
chn,low_leverage,daily,vw_cap,11,2022-08-30,0.0006690557202355244
chn,low_leverage,daily,vw_cap,11,2022-08-31,-0.0035100602695293153
chn,low_leverage,daily,vw_cap,11,2022-09-01,-0.0004842257412322998
chn,low_leverage,daily,vw_cap,11,2022-09-02,0.0052492484489088
chn,low_leverage,daily,vw_cap,11,2022-09-05,-0.007897004270447148
chn,low_leverage,daily,vw_cap,11,2022-09-06,-0.001518090033628524
chn,low_leverage,daily,vw_cap,11,2022-09-07,0.003986001967544072
chn,low_leverage,daily,vw_cap,11,2022-09-08,-0.0044860243453563806
chn,low_leverage,daily,vw_cap,11,2022-09-09,-0.004335528614928287
chn,low_leverage,daily,vw_cap,11,2022-09-13,0.003813538166274416
chn,low_leverage,daily,vw_cap,11,2022-09-14,0.0037843529254729417
chn,low_leverage,daily,vw_cap,11,2022-09-15,-0.00858675633708011
chn,low_leverage,daily,vw_cap,11,2022-09-16,0.010102177481755665
chn,low_leverage,daily,vw_cap,11,2022-09-19,-0.004225507851044318
chn,low_leverage,daily,vw_cap,11,2022-09-20,0.0025949059038098687
chn,low_leverage,daily,vw_cap,11,2022-09-21,-0.008449003558161099
chn,low_leverage,daily,vw_cap,11,2022-09-22,0.0032747381513899107
chn,low_leverage,daily,vw_cap,11,2022-09-23,-0.007930325745554944
chn,low_leverage,daily,vw_cap,11,2022-09-26,0.009332293004718304
chn,low_leverage,daily,vw_cap,11,2022-09-27,0.005750727510258541
chn,low_leverage,daily,vw_cap,11,2022-09-28,-0.003200672711411381
chn,low_leverage,daily,vw_cap,11,2022-09-29,0.005857437561761832
chn,low_leverage,daily,vw_cap,11,2022-09-30,-0.00891530793045655
chn,low_leverage,daily,vw_cap,11,2022-10-10,-0.013237374491107812
chn,low_leverage,daily,vw_cap,11,2022-10-11,-0.004580664963407478
chn,low_leverage,daily,vw_cap,11,2022-10-12,0.007910975685334293
chn,low_leverage,daily,vw_cap,11,2022-10-13,0.008371416069772021
chn,low_leverage,daily,vw_cap,11,2022-10-14,0.008487839060661749
chn,low_leverage,daily,vw_cap,11,2022-10-17,0.006291046941091519
chn,low_leverage,daily,vw_cap,11,2022-10-18,0.00260931868868103
chn,low_leverage,daily,vw_cap,11,2022-10-19,0.00011497307336570183
chn,low_leverage,daily,vw_cap,11,2022-10-20,0.007684517197449839
chn,low_leverage,daily,vw_cap,11,2022-10-21,-0.0006938687063142104
chn,low_leverage,daily,vw_cap,11,2022-10-24,0.00626285673067313
chn,low_leverage,daily,vw_cap,11,2022-10-25,-0.001894263079826939
chn,low_leverage,daily,vw_cap,11,2022-10-26,0.012084116291837522
chn,low_leverage,daily,vw_cap,11,2022-10-27,-0.0032227814359688687
chn,low_leverage,daily,vw_cap,11,2022-10-28,0.0025526280152223507
chn,low_leverage,daily,vw_cap,11,2022-10-31,0.011089172046295448
chn,low_leverage,daily,vw_cap,11,2022-11-01,-0.003736517712292678
chn,low_leverage,daily,vw_cap,11,2022-11-02,0.0032028236511857946
chn,low_leverage,daily,vw_cap,11,2022-11-03,0.00819321166289879
chn,low_leverage,daily,vw_cap,11,2022-11-04,-0.00494161341702329
chn,low_leverage,daily,vw_cap,11,2022-11-07,-0.005484848466226581
chn,low_leverage,daily,vw_cap,11,2022-11-08,-0.0013514321045168696
chn,low_leverage,daily,vw_cap,11,2022-11-09,-0.000864108608788626
chn,low_leverage,daily,vw_cap,11,2022-11-10,-0.006143987207122417
chn,low_leverage,daily,vw_cap,11,2022-11-11,-0.008613243335819552
chn,low_leverage,daily,vw_cap,11,2022-11-14,0.001484966075638429
chn,low_leverage,daily,vw_cap,11,2022-11-15,0.007723431158585142
chn,low_leverage,daily,vw_cap,11,2022-11-16,-0.0019792381352863693
chn,low_leverage,daily,vw_cap,11,2022-11-17,0.005618846965140574
chn,low_leverage,daily,vw_cap,11,2022-11-18,-0.0008577927602228915
chn,low_leverage,daily,vw_cap,11,2022-11-21,0.0021498073071938855
chn,low_leverage,daily,vw_cap,11,2022-11-22,-0.01158018326909483
chn,low_leverage,daily,vw_cap,11,2022-11-23,-0.006113645649327668
chn,low_leverage,daily,vw_cap,11,2022-11-24,0.0005493876868639754
chn,low_leverage,daily,vw_cap,11,2022-11-25,-0.01170192430558442
chn,low_leverage,daily,vw_cap,11,2022-11-28,-0.0016636557010979171
chn,low_leverage,daily,vw_cap,11,2022-11-29,-0.00538243533943029
chn,low_leverage,daily,vw_cap,11,2022-11-30,-0.0015212769748383316
chn,low_leverage,daily,vw_cap,11,2022-12-01,0.005602827405711358
chn,low_leverage,daily,vw_cap,11,2022-12-02,0.0025499251762422276
chn,low_leverage,daily,vw_cap,11,2022-12-05,-0.011923041959398261
chn,low_leverage,daily,vw_cap,11,2022-12-06,0.0028310328726362244
chn,low_leverage,daily,vw_cap,11,2022-12-07,0.003314739564203477
chn,low_leverage,daily,vw_cap,11,2022-12-08,-0.0035501740204539846
chn,low_leverage,daily,vw_cap,11,2022-12-09,0.0008440573373736455
chn,low_leverage,daily,vw_cap,11,2022-12-12,0.011083340024296786
chn,low_leverage,daily,vw_cap,11,2022-12-13,-0.008950240459048926
chn,low_leverage,daily,vw_cap,11,2022-12-14,-0.0007593662995373223
chn,low_leverage,daily,vw_cap,11,2022-12-15,0.005889247217795309
chn,low_leverage,daily,vw_cap,11,2022-12-16,-0.008247738614387972
chn,low_leverage,daily,vw_cap,11,2022-12-19,0.0005178231141551606
chn,low_leverage,daily,vw_cap,11,2022-12-20,-0.00011302781676659541
chn,low_leverage,daily,vw_cap,11,2022-12-21,-0.0034638222234861637
chn,low_leverage,daily,vw_cap,11,2022-12-22,0.0003947275470721958
chn,low_leverage,daily,vw_cap,11,2022-12-23,-0.0002210846139498969
chn,low_leverage,daily,vw_cap,11,2022-12-26,0.007542292146227491
chn,low_leverage,daily,vw_cap,11,2022-12-27,-0.0015130636899489617
chn,low_leverage,daily,vw_cap,11,2022-12-28,-0.0035112964389210606
chn,low_leverage,daily,vw_cap,11,2022-12-29,0.0063137233888195384
chn,low_leverage,daily,vw_cap,11,2022-12-30,-0.003658363287180262
chn,low_leverage,daily,vw_cap,11,2023-01-03,0.006444142096983865
chn,low_leverage,daily,vw_cap,11,2023-01-04,-0.002153756468370131
chn,low_leverage,daily,vw_cap,11,2023-01-05,0.0038204436750019378
chn,low_leverage,daily,vw_cap,11,2023-01-06,-0.0010562242447981478
chn,low_leverage,daily,vw_cap,11,2023-01-09,0.0022801319313622477
chn,low_leverage,daily,vw_cap,11,2023-01-10,0.006176264585472043
chn,low_leverage,daily,vw_cap,11,2023-01-11,-0.005232406016072542
chn,low_leverage,daily,vw_cap,11,2023-01-12,0.0007108934217714447
chn,low_leverage,daily,vw_cap,11,2023-01-13,-0.0007034289090178472
chn,low_leverage,daily,vw_cap,11,2023-01-16,0.004719318850315272
chn,low_leverage,daily,vw_cap,11,2023-01-17,0.0022105632997206606
chn,low_leverage,daily,vw_cap,11,2023-01-18,-0.0008614763436899899
chn,low_leverage,daily,vw_cap,11,2023-01-19,0.006518755424434996
chn,low_leverage,daily,vw_cap,11,2023-01-20,-0.004372037821890291
chn,low_leverage,daily,vw_cap,11,2023-01-30,0.0035301977905535537
chn,low_leverage,daily,vw_cap,11,2023-01-31,-0.007583439440847459
chn,low_leverage,daily,vw_cap,11,2023-02-01,0.0035679271209378984
chn,low_leverage,daily,vw_cap,11,2023-02-02,0.006380905523896216
chn,low_leverage,daily,vw_cap,11,2023-02-03,0.006973570273243446
chn,low_leverage,daily,vw_cap,11,2023-02-06,-0.000759375023114666
chn,low_leverage,daily,vw_cap,11,2023-02-07,-0.0023485656769171386
chn,low_leverage,daily,vw_cap,11,2023-02-08,-0.0004248589489579543
chn,low_leverage,daily,vw_cap,11,2023-02-09,0.006383903055785684
chn,low_leverage,daily,vw_cap,11,2023-02-10,-0.004157063981763146
chn,low_leverage,daily,vw_cap,11,2023-02-13,0.002233687031185108
chn,low_leverage,daily,vw_cap,11,2023-02-14,-0.0021558567779270555
chn,low_leverage,daily,vw_cap,11,2023-02-15,0.004534480208069967
chn,low_leverage,daily,vw_cap,11,2023-02-16,-0.003964715645971649
chn,low_leverage,daily,vw_cap,11,2023-02-17,-0.006662946859612226
chn,low_leverage,daily,vw_cap,11,2023-02-20,-0.0032557768286762654
chn,low_leverage,daily,vw_cap,11,2023-02-21,-0.0053751543202849115
chn,low_leverage,daily,vw_cap,11,2023-02-22,0.002297833057163258
chn,low_leverage,daily,vw_cap,11,2023-02-23,-0.00178021669319458
chn,low_leverage,daily,vw_cap,11,2023-02-24,0.0013495826611628129
chn,low_leverage,daily,vw_cap,11,2023-02-27,-0.0025692926598280767
chn,low_leverage,daily,vw_cap,11,2023-02-28,-0.0004650547321081892
chn,low_leverage,daily,vw_cap,11,2023-03-01,0.0003073983300240385
chn,low_leverage,daily,vw_cap,11,2023-03-02,-0.0035758598241037776
chn,low_leverage,daily,vw_cap,11,2023-03-03,-0.0032989278623296214
chn,low_leverage,daily,vw_cap,11,2023-03-06,0.005002924918318001
chn,low_leverage,daily,vw_cap,11,2023-03-07,-0.006659636502472111
chn,low_leverage,daily,vw_cap,11,2023-03-08,0.004789535156969182
chn,low_leverage,daily,vw_cap,11,2023-03-09,0.003433821904764425
chn,low_leverage,daily,vw_cap,11,2023-03-10,0.003146693433133123
chn,low_leverage,daily,vw_cap,11,2023-03-13,0.0003156430512596595
chn,low_leverage,daily,vw_cap,11,2023-03-14,0.0035670377997065665
chn,low_leverage,daily,vw_cap,11,2023-03-15,-0.0075964760054897254
chn,low_leverage,daily,vw_cap,11,2023-03-16,0.0007952656064730841
chn,low_leverage,daily,vw_cap,11,2023-03-17,0.0028072745014524826
chn,low_leverage,daily,vw_cap,11,2023-03-20,0.0025031348533221015
chn,low_leverage,daily,vw_cap,11,2023-03-21,0.004604534770493125
chn,low_leverage,daily,vw_cap,11,2023-03-22,0.001457994638572646
chn,low_leverage,daily,vw_cap,11,2023-03-23,0.005468912952817361
chn,low_leverage,daily,vw_cap,11,2023-03-24,0.003524297694560498
chn,low_leverage,daily,vw_cap,11,2023-03-27,0.005527930074928715
chn,low_leverage,daily,vw_cap,11,2023-03-28,-0.00630967465019707
chn,low_leverage,daily,vw_cap,11,2023-03-29,0.005306647358836818
chn,low_leverage,daily,vw_cap,11,2023-03-30,-0.0016116238733305253
chn,low_leverage,daily,vw_cap,11,2023-03-31,0.0030476131987385645
chn,low_leverage,daily,vw_cap,11,2023-04-03,0.008910065963165998
chn,low_leverage,daily,vw_cap,11,2023-04-04,0.000010173211126012822
chn,low_leverage,daily,vw_cap,11,2023-04-06,0.003126169736234066
chn,low_leverage,daily,vw_cap,11,2023-04-07,0.007794692359761531
chn,low_leverage,daily,vw_cap,11,2023-04-10,-0.009646437729561209
chn,low_leverage,daily,vw_cap,11,2023-04-11,-0.0025727432865645782
chn,low_leverage,daily,vw_cap,11,2023-04-12,0.004610271528533549
chn,low_leverage,daily,vw_cap,11,2023-04-13,-0.005688387434198811
chn,low_leverage,daily,vw_cap,11,2023-04-14,0.003410810448286841
chn,low_leverage,daily,vw_cap,11,2023-04-17,-0.008509915503975115
chn,low_leverage,daily,vw_cap,11,2023-04-18,-0.0029235741156342903
chn,low_leverage,daily,vw_cap,11,2023-04-19,0.0037293529150613154
chn,low_leverage,daily,vw_cap,11,2023-04-20,0.00692064309310649
chn,low_leverage,daily,vw_cap,11,2023-04-21,-0.010049814044298456
chn,low_leverage,daily,vw_cap,11,2023-04-24,-0.002625118059268135
chn,low_leverage,daily,vw_cap,11,2023-04-25,-0.005159771447390709
chn,low_leverage,daily,vw_cap,11,2023-04-26,-0.005100420246554033
chn,low_leverage,daily,vw_cap,11,2023-04-27,-0.0034445614326703397
chn,low_leverage,daily,vw_cap,11,2023-04-28,0.002410135747915425
chn,low_leverage,daily,vw_cap,11,2023-05-04,-0.010362647237374036
chn,low_leverage,daily,vw_cap,11,2023-05-05,-0.006182336574965039
chn,low_leverage,daily,vw_cap,11,2023-05-08,-0.005877792413846578
chn,low_leverage,daily,vw_cap,11,2023-05-09,-0.0045587994640294725
chn,low_leverage,daily,vw_cap,11,2023-05-10,0.0030340977667543453
chn,low_leverage,daily,vw_cap,11,2023-05-11,0.0010670718693389614
chn,low_leverage,daily,vw_cap,11,2023-05-12,-0.000013943953763081617
chn,low_leverage,daily,vw_cap,11,2023-05-15,-0.0007513375150890418
chn,low_leverage,daily,vw_cap,11,2023-05-16,0.0017669000256451716
chn,low_leverage,daily,vw_cap,11,2023-05-17,0.0035850016792431734
chn,low_leverage,daily,vw_cap,11,2023-05-18,0.007391887855828111
chn,low_leverage,daily,vw_cap,11,2023-05-19,0.008666337948475883
chn,low_leverage,daily,vw_cap,11,2023-05-22,-0.003762345522573027
chn,low_leverage,daily,vw_cap,11,2023-05-23,0.0014921092962551514
chn,low_leverage,daily,vw_cap,11,2023-05-24,0.005371365550808663
chn,low_leverage,daily,vw_cap,11,2023-05-25,0.0017585900689307897
chn,low_leverage,daily,vw_cap,11,2023-05-26,0.004914874815208818
chn,low_leverage,daily,vw_cap,11,2023-05-29,0.00022320062082132418
chn,low_leverage,daily,vw_cap,11,2023-05-30,0.003394980387369395
chn,low_leverage,daily,vw_cap,11,2023-05-31,0.0049986197850464195
chn,low_leverage,daily,vw_cap,11,2023-06-01,0.0029364052905179517
chn,low_leverage,daily,vw_cap,11,2023-06-02,-0.005469067653509661
chn,low_leverage,daily,vw_cap,11,2023-06-05,0.0015015628323459885
chn,low_leverage,daily,vw_cap,11,2023-06-06,-0.006416921461479767
chn,low_leverage,daily,vw_cap,11,2023-06-07,0.00026229968909925717
chn,low_leverage,daily,vw_cap,11,2023-06-08,-0.010280175836468357
chn,low_leverage,daily,vw_cap,11,2023-06-09,0.006337771718491839
chn,low_leverage,daily,vw_cap,11,2023-06-12,0.00294376496474307
chn,low_leverage,daily,vw_cap,11,2023-06-13,0.00720002989143358
chn,low_leverage,daily,vw_cap,11,2023-06-14,0.0026054723339314118
chn,low_leverage,daily,vw_cap,11,2023-06-15,-0.0027476527921552196
chn,low_leverage,daily,vw_cap,11,2023-06-16,0.004224273086140039
chn,low_leverage,daily,vw_cap,11,2023-06-19,0.01040730994490384
chn,low_leverage,daily,vw_cap,11,2023-06-20,0.006967030094663395
chn,low_leverage,daily,vw_cap,11,2023-06-21,-0.011613823391804235
chn,low_leverage,daily,vw_cap,11,2023-06-26,-0.00917992645122669
chn,low_leverage,daily,vw_cap,11,2023-06-27,-0.005093204697363399
chn,low_leverage,daily,vw_cap,11,2023-06-28,-0.006435314319649254
chn,low_leverage,daily,vw_cap,11,2023-06-29,0.004559892952361439
chn,low_leverage,daily,vw_cap,11,2023-06-30,-0.0005279868149361422
chn,low_leverage,daily,vw_cap,11,2023-07-03,-0.005617628122730017
chn,low_leverage,daily,vw_cap,11,2023-07-04,0.008914974160842642
chn,low_leverage,daily,vw_cap,11,2023-07-05,-0.004490505468924831
chn,low_leverage,daily,vw_cap,11,2023-07-06,0.0006040186727391442
chn,low_leverage,daily,vw_cap,11,2023-07-07,-0.006987835292011443
chn,low_leverage,daily,vw_cap,11,2023-07-10,-0.002091456625132705
chn,low_leverage,daily,vw_cap,11,2023-07-11,0.004067544722008719
chn,low_leverage,daily,vw_cap,11,2023-07-12,-0.00604549755071078
chn,low_leverage,daily,vw_cap,11,2023-07-13,0.0021906855511306454
chn,low_leverage,daily,vw_cap,11,2023-07-14,0.001438175255375035
chn,low_leverage,daily,vw_cap,11,2023-07-17,-0.0019968812715784865
chn,low_leverage,daily,vw_cap,11,2023-07-18,-0.003962241369755561
chn,low_leverage,daily,vw_cap,11,2023-07-19,-0.0032207297038424924
chn,low_leverage,daily,vw_cap,11,2023-07-20,-0.0063315634035733285
chn,low_leverage,daily,vw_cap,11,2023-07-21,-0.0036585382149350687
chn,low_leverage,daily,vw_cap,11,2023-07-24,0.00024859805637918804
chn,low_leverage,daily,vw_cap,11,2023-07-25,-0.0018168293619207699
chn,low_leverage,daily,vw_cap,11,2023-07-26,-0.0043791625382407886
chn,low_leverage,daily,vw_cap,11,2023-07-27,-0.003304420632635141
chn,low_leverage,daily,vw_cap,11,2023-07-28,-0.004933461801052192
chn,low_leverage,daily,vw_cap,11,2023-07-31,-0.004899010198664445
chn,low_leverage,daily,vw_cap,11,2023-08-01,-0.001676462704714182
